web-scraper-order,web-scraper-start-url,nama,komentar
"1583432296-11829","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","GOJEK ADALAH APLIKASI ANAK BANGSA......SECARA PRIBADI SAYA SANGAT MENDUKUNG SEGALA HAL BAIK YANG SUDAH GOJEK LAKUKAN DEMI KEMAJUAN BANGSA DAN KESEJAHTERAAN MASYARAKAT....SAYA DRIVER GOJEK DAN SAYA MERASAKAN SENDIRI MANFAAT MENJADI DRIVER GOJEK...TERIMAKASIH GOJEK INDONESIA..TERUSLAH BERINOVASI DEMI ...Ulasan Lengkap"
"1583432296-14055","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Mantaf semakin mantaf seharusnya warisan paknadim ini ttp di jaga untuk fi lanjutkan demi kesejahteraan rakyat."
"1583432296-11471","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","priant kavendish",""
"1583432296-14756","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Mantaaaplah untuk GOJEK 😍👍 I Like It Semoga makin sukses"
"1583432296-8927","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Sumbayak 1313",""
"1583432296-8600","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Kaswin Andrianto",""
"1583432296-13656","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Tanpa driver GOJEK tidak akan Besar seperti ini. Tolong sejahterakan driver."
"1583432296-8941","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","rossa vita",""
"1583432296-11605","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Kholifah Rusdiana",""
"1583432296-8510","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Fahreza Amran",""
"1583432296-14103","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Sangat senang, pengiriman cepetan"
"1583432296-9538","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Yati Sutarni",""
"1583432296-9795","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Ahmad Dhani",""
"1583432296-14559","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Aplikasinya bagus, sangat membantu."
"1583432296-12906","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Sangat membantu sekali, terima kasih go jek."
"1583432296-10494","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Wilma Ahlan. D. F",""
"1583432296-13874","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Goodjob.... karya anak bangsa..."
"1583432296-9235","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","sri rahayu",""
"1583432296-10441","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Joko Irwan",""
"1583432296-9139","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Taufik Hidayat",""
"1583432296-14373","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Untuk aplikasi driver tolong dilengkapi vitur kamera,dan vermuk Kya grab driver biar gk marak jual beli akun"
"1583432296-10870","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Totok Antok",""
"1583432296-13527","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Sangat membantu masyarakat penganguran terimah kasih PT.Gojek indonesia saya berdoa gojek jadi yang terbaik disemua negara indonesia Gojek Top margotop #1gojek medan indonesia No.1 Driver nya baik dan sopan dan Ramah2 semua"
"1583432296-14035","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Sangat puas dengan pelayanan drivernya , cepat dan juga ramah"
"1583432296-10027","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","el 1203",""
"1583432296-13449","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Dapat paylater 100rb lumayan lah hehehe..."
"1583432296-13368","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","APLIKASI DRIVER & KONSUMEN GOJEK TIDAK BENAR.OOOIII GOJEK.MAUNYA APA?ORDER MASUK,DI CHATTING TDK BISA,DI TELPON TIDAK BISA.AKHIRNYA ORDER DI BATALKAN KONSUMEN."
"1583432296-8496","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Tjioe Tjeng Bie",""
"1583432296-10823","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Ratu Nisa",""
"1583432296-10265","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Novan N",""
"1583432296-9921","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","LALA SAILA",""
"1583432296-10324","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Roni Kaze",""
"1583432296-11595","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Neni Mulyani",""
"1583432296-14217","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Tepat waktu dan pelayanan nya bagus"
"1583432296-11359","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Dhamar Pratama",""
"1583432296-14793","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Membantu sekali saat ga ada yg bisa membantu saya"
"1583432296-10152","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","HUDAY CHANNEL",""
"1583432296-11267","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Fatir Shalom",""
"1583432296-14678","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","mantap mungkin lebih di tingkat kan lagi"
"1583432296-12842","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Terus terang sy baru menggunakan layanan ini dan ternyata hasilnya memuaskan ... barang diterima dgn baik ..... terimakasih"
"1583432296-10356","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Atty Supriaty",""
"1583432296-8444","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","VQAW",""
"1583432296-13682","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","aplikasi anak bangsa yang bagus, cara mudah untuk cari transportasi dan makanan 👍"
"1583432296-14928","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Berikan yg terbaik buat driver gojek, sejahterakan mereka walaupun mitra"
"1583432296-9649","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Meisya Utari",""
"1583432296-10367","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Susi Susanti",""
"1583432296-14741","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Sangat puas dengan aplikasi ini ."
"1583432296-10016","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Intan Ayu",""
"1583432296-14145","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Sukses. Sukses. Sukses selalu"
"1583432296-8943","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","0 1",""
"1583432296-9034","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Wigus",""
"1583432296-13745","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Yang limit paylaternya sudah besar, bisa blanja di olshop, bisain di cicil dong"
"1583432296-10660","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Zakiandra Dhiaz Ilyasa'",""
"1583432296-14785","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Top aplikasi Banyak layanan dan beragam promonya Sukses selalu........."
"1583432296-9294","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Harris Martono Adi",""
"1583432296-14007","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Terimakasih gojek.dengan kehadiran aplikasi ini sangat membantu."
"1583432296-9491","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Bintang Tirtana",""
"1583432296-8475","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Sisca Cha2",""
"1583432296-10930","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Rosi Bengkel",""
"1583432296-14504","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Nyaman dan cepat untuk drivernya"
"1583432296-12887","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Saya senang ada gojek.karena semua jadi mudah.."
"1583432296-9658","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","dadang laskar",""
"1583432296-13349","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Okelah... Cm kadang suka nemu yg ga tau jalan palagi daerah Kampung,, bisa lbih mnjangkau lagi ya maps nya"
"1583432296-14008","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Terima kasih atas pelayanan yang memudahkan saya sampai ditujuan dengan tepat waktu"
"1583432296-13411","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Super aplikasi.memudahkan dan simpel.aplikasi penunjang kehidupan yg dinamis dan serba praktis."
"1583432296-13431","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Terimakasih gojek, karna kau selalu ada disaat aku lagi lapar😁"
"1583432296-12163","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Selamat sore pak Saya mau menyampaikan keluhan tentang di bandara Supadio Pontianak Kalimantan barat Kronologi kejadian saat saya mau menjemput costumer ke arah bandara saya di usir dan hampir kena gebukin dengan ojek pangkalan Bukan hanya saya saja yg terkena seperti itu pak , banyak dari ojol lain...Ulasan Lengkap"
"1583432296-8827","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Priyo Dwicahyono",""
"1583432296-15107","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Untuk gopay saya kasih 5 bintang mantap abis menu tari dananya cepet banget"
"1583432296-13837","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Multi layanan.. sangat membantu masyarakat luas memenuhi kebutuhan sehari2nya.."
"1583432296-9858","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","- Philipkim김필립",""
"1583432296-9955","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Rina Ningsih",""
"1583432296-10103","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Pengguna Google",""
"1583432296-10385","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Sulistio Lianawati",""
"1583432296-12936","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Sangat membantu sekali untuk saya yang suka travelling kemanamana, bisa digunakan sebagai transportasi andalan ketika diluar kota"
"1583432296-15025","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Dengan belanja pake gopay lebih hemat, tks go pay... 😊"
"1583432296-11778","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Ka mohon diperhatikan yah aku pengalaman nih naik gojek terus pake helem , biasanya itu kan disimpen dibagasi montor , tolong dong kalo tempat penyimpanan helem jangan disatuin sama sepatu yang suka dipake , kalo costomer mau pake juga bau yaAmpun mau nolak udah dikasih dulu tau kaya gitu mah engga ...Ulasan Lengkap"
"1583432296-8575","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Meita Margawati",""
"1583432296-9964","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Ros Danto",""
"1583432296-8553","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Kenji Row",""
"1583432296-10721","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Mugi Karnasih",""
"1583432296-11167","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","komariasiregar siregar",""
"1583432296-8690","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Zulkifly Yunus",""
"1583432296-14232","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Bagus enak.tpi sya suka kesel malah sya yg nyamperin.mending klo deket mah.,"
"1583432296-10102","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Pengguna Google",""
"1583432296-12996","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","saran buat saya untuk layanan gopay. kalo bisa fitur minta di gopay dibuatkan link nya juga agar memudahkan transaksi pembayaran apabila menerima pesanan dri WA atau aplkasi chat lainnya. seperti aplikasi DANA"
"1583432296-13539","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Terima kasih aplikasi yg sangat membantu,kenapa voucer gopay mulai jarang ada."
"1583432296-10947","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Surya Surya",""
"1583432296-13816","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Sangat puas, berharap akan ada banyak voucher gratis ongkir dan potongan harga, untuk yang bayar secara tunai"
"1583432296-9978","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","II yuni Sofriyanti",""
"1583432296-12242","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Membantu kelancaran dalam waktu singkat pasti sampai lebih cepat."
"1583432296-14930","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Fitur hapus akun permanen"
"1583432296-12839","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Dari akhir Desember sampai sekarang ko blm ada voucher ya.. Ayo dong adain lagi voucher nya. biar pada semangat ordernya.."
